Symbol,Price~,Type,Strike,Exp Date,DTE,Bid,Mid,Ask,Last,Volume,Open Int,Vol/OI,IV,Delta,Time
TSLA,421.06,Put,350.00,2024-12-27,7,1.01,1.03,1.05,1.02,7843,5761,1.36,83.55%,-0.048213,15:59 ET
AAL,16.88,Put,17.00,2024-12-20,0,0.01,0.38,0.74,0.14,4716,3503,1.35,18.05%,-0.772534,15:58 ET
ATOM,8.99,Call,15.00,2025-07-18,209,1.65,1.83,2.0,1.7,705,524,1.35,114.66%,0.449161,15:25 ET
HOOD,38.33,Put,35.00,2024-12-27,7,0.21,0.24,0.26,0.26,875,647,1.35,64.60%,-0.142392,15:58 ET
TSLA,421.06,Put,345.00,2025-01-03,14,2.56,2.62,2.67,2.63,1672,1235,1.35,78.55%,-0.083397,15:59 ET
AVGO,220.79,Put,225.00,2025-01-17,28,10.5,11.58,12.65,12.33,3335,2465,1.35,42.28%,-0.534085,15:58 ET
TPIC,2.4,Call,5.0000,2025-02-21,63,0.0,0.1,0.2,0.14,502,376,1.34,155.20%,0.210649,15:59 ET
RDDT,170.71,Call,170.00,2024-12-27,7,4.7,5.75,6.8,5.98,538,401,1.34,58.91%,0.540882,2024-12-20
NVDA,134.7,Put,142.00,2025-01-03,14,7.15,8.0,8.85,9.37,1254,934,1.34,30.42%,-0.803634,15:15 ET
COST,954.07,Put,900.00,2024-12-27,7,0.33,0.39,0.45,0.4,1485,1111,1.34,23.35%,-0.032687,15:59 ET
TSLA,421.06,Call,477.50,2024-12-27,7,1.47,1.57,1.66,1.53,2434,1821,1.34,65.11%,0.090082,15:59 ET
TSLA,421.06,Put,330.00,2024-12-27,7,0.68,0.74,0.8,0.74,2602,1938,1.34,98.53%,-0.031439,15:59 ET
AVGO,220.79,Call,290.00,2025-02-21,63,1.29,2.5,3.7,1.58,2692,2010,1.34,44.70%,0.089484,15:57 ET
COIN,278.71,Put,220.00,2025-01-03,14,1.26,1.44,1.61,1.42,535,402,1.33,85.17%,-0.065373,15:40 ET
TPR,64.15,Put,60.00,2025-05-16,146,2.15,3.88,5.6,3.4,617,464,1.33,34.81%,-0.325903,2024-12-20
SOUN,21.75,Call,27.00,2024-12-27,7,0.52,0.56,0.6,0.6,632,474,1.33,174.95%,0.221589,15:59 ET
AAPL,254.49,Put,255.00,2025-01-03,14,2.43,3.04,3.65,3.1,667,502,1.33,15.17%,-0.505858,15:59 ET
PYPL,87.13,Put,87.00,2024-12-27,7,1.08,1.14,1.19,1.15,717,541,1.33,25.91%,-0.468718,15:57 ET
SOUN,21.75,Call,19.50,2024-12-27,7,2.97,3.09,3.2,3.06,954,720,1.33,148.42%,0.73876,15:59 ET
NFLX,909.05,Call,905.00,2024-12-20,0,2.89,4.27,5.65,3.5,981,735,1.33,16.70%,0.70304,15:57 ET
COIN,278.71,Put,265.00,2025-01-03,14,7.45,7.85,8.25,7.58,1051,791,1.33,63.58%,-0.315825,14:37 ET
NVDA,134.7,Put,123.00,2025-01-03,14,0.85,0.88,0.91,0.91,1070,804,1.33,45.88%,-0.141451,15:59 ET
SOFI,15.35,Call,15.50,2025-01-10,21,0.92,0.96,1.0,0.93,1088,820,1.33,66.80%,0.514304,15:59 ET
SMCI,31.59,Call,31.50,2024-12-20,0,0.04,0.14,0.24,0.27,4601,3454,1.33,12.99%,0.67166,15:58 ET
GOOGL,191.41,Put,192.50,2024-12-20,0,0.58,1.16,1.73,1.15,9137,6890,1.33,10.18%,-0.858736,15:59 ET
NVDA,134.7,Call,145.00,2024-12-27,7,0.25,0.26,0.26,0.25,62558,47004,1.33,36.98%,0.081319,15:59 ET
SOFI,15.35,Call,15.00,2024-12-20,0,0.35,0.44,0.52,0.36,13397,10159,1.32,30.94%,0.926532,15:59 ET
TSLA,421.06,Put,400.00,2024-12-27,7,5.1,5.25,5.4,5.32,36228,27504,1.32,59.04%,-0.248907,15:59 ET
DAL,60.93,Put,58.00,2025-01-03,14,0.31,0.45,0.6,0.51,994,751,1.32,33.98%,-0.214073,2024-12-20
PYPL,87.13,Put,88.00,2024-12-20,0,0.0,0.5,1.0,0.89,1055,800,1.32,14.19%,-0.912987,15:58 ET
GME,29.82,Put,30.00,2024-12-27,7,1.22,1.27,1.32,1.25,1087,822,1.32,70.09%,-0.505253,2024-12-20
LLY,767.76,Call,"1,000.00",2025-06-20,181,16.05,16.83,17.6,16.6,1190,902,1.32,34.23%,0.183141,2024-12-20
MDT,81.03,Call,80.00,2025-01-17,28,1.79,2.18,2.56,2.1,1757,1329,1.32,16.76%,0.62331,2024-12-20
TSLA,421.06,Call,435.00,2025-01-03,14,16.1,17.43,18.75,17.0,2015,1528,1.32,68.87%,0.436018,15:59 ET
MSTR,364.2,Put,240.00,2024-12-27,7,1.13,1.23,1.32,1.21,2255,1704,1.32,174.50%,-0.032154,15:59 ET
TSLA,421.06,Put,347.50,2024-12-27,7,0.95,0.98,1.01,0.97,555,424,1.31,85.27%,-0.045333,15:59 ET
GOOGL,191.41,Put,200.00,2025-03-21,90,15.0,15.18,15.35,14.87,611,466,1.31,29.32%,-0.576981,15:37 ET
BTBT,3.35,Call,3.00,2024-12-20,0,0.3,0.53,0.75,0.35,681,521,1.31,854.79%,0.68112,15:59 ET
OKLO,21.52,Put,20.00,2024-12-27,7,0.5,0.55,0.6,0.53,771,589,1.31,99.27%,-0.271857,2024-12-20
MSTR,364.2,Put,138.00,2025-01-17,28,1.01,1.18,1.34,1.23,853,653,1.31,184.85%,-0.015471,15:48 ET
SWKS,88.75,Put,85.00,2025-01-17,28,1.65,1.75,1.85,1.65,1004,765,1.31,33.52%,-0.300257,15:54 ET
NEE,71.67,Call,72.50,2025-01-17,28,1.06,2.41,3.75,1.77,1755,1337,1.31,26.64%,0.458776,2024-12-20
TSLA,421.06,Call,445.00,2025-01-03,14,13.0,13.38,13.75,13.37,1866,1429,1.31,68.49%,0.369886,15:59 ET
SBUX,87.97,Put,89.00,2024-12-20,0,0.38,1.1,1.81,1.75,2673,2046,1.31,63.57%,-0.631081,15:55 ET
BB,3.69,Call,4.00,2025-03-21,90,0.31,0.34,0.37,0.37,5297,4038,1.31,65.29%,0.478572,2024-12-20
RIVN,13.83,Call,13.50,2024-12-20,0,0.1,0.31,0.51,0.36,7283,5579,1.31,47.12%,0.842253,15:59 ET
TSLA,421.06,Put,250.00,2024-12-27,7,0.19,0.21,0.23,0.23,13244,10107,1.31,160.70%,-0.007004,15:59 ET
NVDA,134.7,Put,129.00,2024-12-27,7,0.9,0.95,0.99,0.96,14297,10947,1.31,41.40%,-0.21288,15:59 ET
RIOT,11.55,Call,13.00,2024-12-27,7,0.13,0.14,0.14,0.14,5049,3887,1.3,89.60%,0.188311,15:59 ET
TSLA,421.06,Put,290.00,2024-12-27,7,0.36,0.43,0.49,0.45,8125,6259,1.3,130.71%,-0.015586,15:59 ET
SMCI,31.59,Put,33.00,2024-12-20,0,1.17,1.56,1.95,1.42,8170,6264,1.3,47.61%,-0.961647,15:59 ET
HOOD,38.33,Call,40.00,2025-05-16,146,6.65,6.83,7.0,6.67,8743,6708,1.3,73.67%,0.570896,15:59 ET
NVDA,134.7,Call,143.00,2024-12-27,7,0.44,0.45,0.46,0.44,9392,7232,1.3,36.96%,0.130169,15:59 ET
GOOGL,191.41,Call,190.00,2024-12-20,0,0.9,1.49,2.09,1.1,26113,20131,1.3,31.51%,0.67961,15:58 ET
NVDA,134.7,Call,136.00,2024-12-27,7,2.26,2.32,2.38,2.28,28225,21748,1.3,37.89%,0.444244,15:59 ET
RGTI,9.37,Put,7.50,2025-01-03,14,0.6,0.63,0.65,0.63,524,404,1.3,210.42%,-0.226631,15:59 ET
OKLO,21.52,Call,25.00,2025-01-03,14,0.9,0.95,1.0,0.95,564,433,1.3,125.33%,0.31529,2024-12-20
ASTS,22.88,Call,22.50,2024-12-20,0,0.35,0.77,1.2,0.4,616,475,1.3,26.76%,0.888857,15:54 ET
HOOD,38.33,Put,36.50,2024-12-27,7,0.46,0.54,0.62,0.5,635,487,1.3,58.54%,-0.256682,15:55 ET
TSLA,421.06,Call,522.50,2024-12-27,7,0.17,0.32,0.46,0.42,715,548,1.3,77.39%,0.025461,15:58 ET
ADBE,447.17,Call,460.00,2024-12-27,7,1.31,1.44,1.56,1.5,787,605,1.3,22.66%,0.195508,15:59 ET
CCEP,75.17,Call,80.00,2025-01-17,28,0.65,0.8,0.95,0.65,921,708,1.3,26.82%,0.212199,15:44 ET
PLUG,2.56,Put,2.50,2024-12-27,7,0.09,0.1,0.1,0.1,976,748,1.3,92.12%,-0.399196,15:58 ET
MSTR,364.2,Put,362.50,2024-12-20,0,0.43,0.55,0.67,0.64,986,756,1.3,17.71%,-0.299829,15:59 ET
LUNR,13.57,Call,13.00,2024-12-27,7,0.9,0.95,1.0,0.93,995,763,1.3,81.11%,0.672232,15:59 ET
QUBT,17.62,Put,13.50,2024-12-27,7,0.6,0.93,1.25,0.7,1361,1045,1.3,255.04%,-0.175408,15:57 ET
SNAP,11.4,Call,10.00,2025-02-21,63,2.3,2.34,2.38,2.5,1415,1089,1.3,84.71%,0.715683,2024-12-20
NVDA,134.7,Call,146.00,2025-01-10,21,1.98,2.17,2.35,2.09,1497,1151,1.3,45.11%,0.252611,15:59 ET
META,585.25,Put,585.00,2025-01-17,28,17.3,18.65,20.0,19.7,1513,1164,1.3,31.97%,-0.469407,15:59 ET
MU,90.12,Put,90.00,2025-01-31,42,3.05,4.78,6.5,5.32,1783,1373,1.3,45.71%,-0.456867,15:33 ET
MSFT,436.6,Call,450.00,2025-01-03,14,1.75,1.88,2.0,1.8,2787,2152,1.3,17.90%,0.210941,15:59 ET
CLSK,11.14,Put,11.50,2024-12-27,7,0.72,0.76,0.8,0.79,3073,2362,1.3,95.74%,-0.56699,15:54 ET
OXY,47.13,Call,50.00,2025-05-16,146,2.67,2.72,2.78,2.75,3146,2429,1.3,31.57%,0.438552,2024-12-20
ORCL,169.66,Call,170.00,2025-01-03,14,2.86,3.23,3.6,3.19,556,431,1.29,24.46%,0.504329,2024-12-20
AAPL,254.49,Put,215.00,2025-01-03,14,0.17,0.24,0.3,0.22,712,552,1.29,45.34%,-0.024976,15:59 ET
RGTI,9.37,Call,9.00,2025-01-03,14,1.65,1.73,1.8,1.75,956,739,1.29,217.78%,0.62242,15:59 ET
MSTR,364.2,Call,270.00,2024-12-27,7,94.85,95.95,97.05,95.25,1783,1378,1.29,122.36%,0.968281,15:55 ET
TSLA,421.06,Call,650.00,2025-01-24,35,2.05,2.3,2.56,2.32,2053,1593,1.29,81.13%,0.05639,15:55 ET
APTV,58.86,Put,55.00,2025-01-17,28,0.5,1.2,1.9,0.9,2102,1630,1.29,37.90%,-0.236015,2024-12-20
NVDA,134.7,Put,121.00,2024-12-27,7,0.24,0.25,0.26,0.26,7345,5697,1.29,51.61%,-0.060839,15:59 ET
ACHR,9.49,Call,10.00,2024-12-27,7,0.4,0.45,0.5,0.47,8250,6371,1.29,128.78%,0.420944,2024-12-20
PFE,26.36,Call,27.00,2025-01-10,21,0.3,0.32,0.35,0.32,5827,4562,1.28,23.28%,0.337772,2024-12-20
AMZN,224.92,Call,227.50,2024-12-27,7,1.83,1.92,2.0,1.93,8226,6412,1.28,23.77%,0.380818,15:59 ET
TSLA,421.06,Call,490.00,2024-12-27,7,0.98,1.03,1.07,1.06,8473,6614,1.28,68.97%,0.062927,15:59 ET
COIN,278.71,Call,325.00,2025-01-03,14,1.88,2.29,2.7,2.38,529,413,1.28,66.75%,0.136389,15:52 ET
CORZ,14.13,Put,14.00,2024-12-27,7,0.45,0.98,1.5,0.5,586,459,1.28,73.12%,-0.440793,15:50 ET
NVDA,134.7,Call,125.00,2025-01-31,42,13.15,14.48,15.8,14.0,710,554,1.28,44.37%,0.727564,15:46 ET
AMGN,263.38,Call,280.00,2024-12-27,7,0.08,0.15,0.22,0.11,720,563,1.28,23.70%,0.032801,15:41 ET
AAPL,254.49,Call,262.50,2025-01-03,14,0.3,0.53,0.76,0.67,1114,873,1.28,15.31%,0.167224,15:59 ET
MSTR,364.2,Put,360.00,2024-12-27,7,14.25,14.65,15.05,14.69,1549,1209,1.28,84.24%,-0.434893,15:59 ET
DOW,39.94,Put,50.00,2025-01-17,28,9.95,10.02,10.1,9.95,1740,1359,1.28,32.78%,-0.987663,2024-12-20
BA,177.35,Put,175.00,2024-12-27,7,1.43,1.71,2.0,1.76,2710,2123,1.28,28.57%,-0.360212,2024-12-20
APP,340.99,Put,340.00,2024-12-20,0,0.05,0.2,0.35,0.2,516,405,1.27,8.12%,-0.2368,15:58 ET
DELL,115.77,Call,119.00,2024-12-27,7,0.41,0.7,0.98,0.9,519,410,1.27,32.64%,0.283099,2024-12-20
LEN,138.08,Call,150.00,2025-02-21,63,2.55,2.88,3.2,2.95,563,443,1.27,30.27%,0.288907,2024-12-20
TSLA,421.06,Put,420.00,2025-01-24,35,31.75,33.38,35.0,33.35,585,460,1.27,66.92%,-0.447699,15:59 ET
COST,954.07,Put,965.00,2024-12-20,0,8.9,10.93,12.95,11.46,829,655,1.27,19.15%,-0.873399,15:59 ET
GOOGL,191.41,Call,195.00,2025-01-31,42,6.9,7.03,7.15,6.95,892,700,1.27,31.56%,0.469123,15:51 ET
MU,90.12,Call,100.00,2025-01-10,21,0.67,0.71,0.74,0.68,1080,852,1.27,40.10%,0.156394,15:58 ET
HD,392.6,Call,392.50,2024-12-20,0,0.0,0.48,0.95,0.2,1395,1101,1.27,1.58%,0.650508,2024-12-20
HUMA,4.64,Call,4.50,2024-12-20,0,0.1,0.15,0.2,0.1,1522,1200,1.27,123.00%,0.696143,15:58 ET
META,585.25,Call,625.00,2024-12-27,7,0.53,0.7,0.86,0.57,2779,2187,1.27,29.29%,0.057072,15:59 ET
SNOW,166.29,Call,165.00,2024-12-20,0,0.9,1.25,1.59,1.16,5193,4103,1.27,22.20%,0.755431,2024-12-20
NVDA,134.7,Call,132.00,2025-01-03,14,5.85,6.03,6.2,6.15,5536,4342,1.27,43.58%,0.618052,15:59 ET
GOOGL,191.41,Call,220.00,2025-03-21,90,2.9,3.4,3.9,3.4,5946,4671,1.27,30.64%,0.218852,15:50 ET
GME,29.82,Call,30.00,2024-12-27,7,1.1,1.16,1.21,1.1,10081,7928,1.27,72.03%,0.495194,2024-12-20
NVDA,134.7,Call,148.00,2024-12-27,7,0.12,0.13,0.14,0.12,10590,8311,1.27,38.39%,0.041984,15:59 ET
AAPL,254.49,Put,220.00,2024-12-27,7,0.08,0.1,0.12,0.1,4797,3794,1.26,49.86%,-0.015603,15:58 ET
PLTR,80.55,Put,68.00,2024-12-27,7,0.18,0.19,0.19,0.19,4804,3814,1.26,77.44%,-0.050441,15:59 ET
AMD,119.21,Call,122.00,2024-12-27,7,1.2,1.25,1.3,1.24,6781,5361,1.26,35.15%,0.332548,15:59 ET
AAPL,254.49,Put,245.00,2025-01-03,14,0.81,0.87,0.93,0.81,7117,5653,1.26,20.07%,-0.153089,15:59 ET
ARM,132.15,Put,134.00,2024-12-20,0,1.29,3.02,4.75,2.7,691,547,1.26,58.70%,-0.66921,15:58 ET
PLTR,80.55,Call,110.00,2025-01-24,35,0.29,0.7,1.1,0.7,919,729,1.26,69.65%,0.093862,15:59 ET
QBTS,6.44,Put,6.50,2024-12-27,7,0.6,0.65,0.7,0.65,1052,836,1.26,174.54%,-0.465988,2024-12-20
ZM,85.6,Put,80.00,2024-12-27,7,0.09,0.11,0.12,0.1,1111,883,1.26,32.23%,-0.059784,15:56 ET
CVE,14.42,Put,13.00,2026-01-16,392,1.2,1.25,1.3,1.24,1179,934,1.26,34.46%,-0.305781,2024-12-20
QBTS,6.44,Call,7.00,2027-01-15,756,4.5,4.7,4.9,4.9,1303,1038,1.26,163.40%,0.880551,2024-12-20
MSFT,436.6,Call,440.00,2025-01-03,14,3.0,4.73,6.45,4.82,1461,1157,1.26,17.83%,0.435232,15:57 ET
COIN,278.71,Put,280.00,2024-12-20,0,0.5,1.09,1.68,1.38,3405,2713,1.26,8.99%,-0.838977,15:59 ET
INTC,19.52,Call,23.00,2025-07-18,209,1.2,1.75,2.29,2.15,523,419,1.25,56.49%,0.435811,14:23 ET
ARE,99.17,Call,110.00,2025-01-17,28,0.1,0.25,0.4,0.4,574,460,1.25,29.31%,0.106955,2024-12-20
SOUN,21.75,Call,23.50,2024-12-27,7,1.1,1.21,1.31,1.23,667,534,1.25,158.34%,0.405825,15:57 ET
SHOP,108.95,Put,105.00,2024-12-27,7,0.62,0.67,0.72,0.65,797,638,1.25,35.07%,-0.211651,2024-12-20
AXON,631.69,Call,630.00,2024-12-20,0,2.45,3.63,4.8,2.5,824,660,1.25,11.07%,0.687982,15:59 ET
FCX,38.86,Put,39.00,2024-12-20,0,0.07,0.38,0.68,0.1,1126,899,1.25,75.47%,-0.528049,2024-12-20
MRVL,111.9,Put,113.00,2024-12-20,0,0.5,1.14,1.78,1.65,1200,959,1.25,43.51%,-0.661941,15:52 ET
BAC,44.17,Call,44.00,2024-12-27,7,0.62,0.64,0.66,0.61,1552,1246,1.25,22.20%,0.561291,2024-12-20
NVDA,134.7,Call,134.00,2025-01-10,21,6.05,6.4,6.75,6.6,2327,1862,1.25,47.23%,0.550027,15:59 ET
BB,3.69,Call,3.50,2025-01-03,14,0.29,0.31,0.32,0.3,2767,2218,1.25,66.23%,0.686527,2024-12-20
TSLA,421.06,Call,600.00,2025-01-10,21,1.42,1.46,1.51,1.42,3900,3138,1.24,81.67%,0.044914,15:59 ET
AMD,119.21,Put,118.00,2024-12-27,7,1.72,1.77,1.81,1.77,4752,3829,1.24,36.10%,-0.40378,15:59 ET
HOOD,38.33,Call,40.00,2025-06-20,181,7.1,7.23,7.35,7.3,10522,8471,1.24,71.54%,0.583068,15:57 ET
CCL,26.8,Call,26.00,2024-12-20,0,0.67,0.77,0.86,0.77,12403,10029,1.24,56.71%,0.851323,2024-12-20
EXE,94.87,Put,75.00,2026-01-16,392,2.52,3.66,4.8,1.58,14000,11325,1.24,32.80%,-0.177707,11:07 ET
NVDA,134.7,Put,136.00,2024-12-20,0,1.0,1.3,1.6,1.03,16642,13379,1.24,28.42%,-0.738428,15:59 ET
PLTR,80.55,Call,100.00,2025-01-17,28,1.11,1.15,1.18,1.15,23105,18582,1.24,69.17%,0.155074,16:00 ET
WFC,70.34,Call,70.00,2024-12-27,7,1.11,1.14,1.17,1.23,661,533,1.24,24.34%,0.568781,2024-12-20
AMAT,163.59,Put,200.00,2025-01-17,28,35.0,36.45,37.9,35.42,665,537,1.24,62.00%,-0.863553,14:25 ET
DIS,112.03,Call,112.00,2024-12-27,7,0.98,1.15,1.31,1.03,742,597,1.24,15.91%,0.51882,2024-12-20
CVX,142.85,Put,165.00,2025-01-17,28,20.15,21.98,23.8,23.0,922,743,1.24,41.86%,-0.881041,2024-12-20
DJT,34.71,Put,32.50,2025-01-17,28,2.45,2.64,2.82,2.7,1068,858,1.24,101.32%,-0.350103,15:17 ET
NVDA,134.7,Call,123.00,2024-12-27,7,11.8,12.45,13.1,12.29,1230,994,1.24,53.16%,0.900269,15:59 ET
SBUX,87.97,Put,80.00,2025-02-21,63,1.7,1.79,1.87,1.8,1303,1054,1.24,34.85%,-0.226982,15:59 ET
NVDA,134.7,Call,141.00,2025-01-10,21,3.45,3.63,3.8,3.4,1521,1228,1.24,46.65%,0.37097,15:59 ET
NVDA,134.7,Call,139.00,2025-01-10,21,4.2,4.28,4.35,4.2,3040,2457,1.24,45.62%,0.417385,15:59 ET
BITO,24.72,Call,16.0,2026-01-16,392,6.5,8.75,11.0,8.9,42810,416,102.91,61.51%,0.858301,2024-12-20
BITO,24.72,Call,15.0,2027-01-15,756,8.75,9.3,9.85,12.42,102992,1008,102.17,0.00%,0.0,2024-12-20
XHB,105.99,Put,90.0,2025-03-21,90,1.2,1.4,1.6,1.6,10076,128,78.72,36.54%,-0.148585,2024-12-20
BITO,24.72,Call,15.0,2025-06-20,181,7.5,9.7,11.9,8.14,26050,332,78.46,103.47%,0.859799,2024-12-20
BITO,24.72,Call,17.0,2025-06-20,181,6.95,8.48,10.0,7.95,15940,206,77.38,87.59%,0.828999,2024-12-20
BITO,24.72,Call,18.0,2025-01-17,28,5.8,7.07,8.35,5.8,48704,632,77.06,177.03%,0.815784,2024-12-20
BITO,24.72,Call,18.0,2025-03-21,90,5.9,6.95,8.0,5.9,16050,210,76.43,84.81%,0.83876,2024-12-20
BITO,24.72,Call,19.0,2025-01-17,28,5.65,5.85,6.05,5.65,64121,839,76.43,79.78%,0.906165,2024-12-20
BITO,24.72,Call,19.0,2025-03-21,90,4.8,5.85,6.9,4.8,25880,344,75.23,72.12%,0.8274,2024-12-20
IWM,221.92,Call,227.0,2024-12-30,10,0.96,1.0,1.03,1.01,9476,126,75.21,18.90%,0.248227,2024-12-20
BITO,24.72,Call,16.0,2025-06-20,181,6.95,8.93,10.9,7.0,11870,158,75.13,94.10%,0.846191,2024-12-20
GDX,34.73,Put,31.0,2027-01-15,756,2.4,3.85,5.3,3.4,12000,165,72.73,32.56%,-0.275944,2024-12-20
XLF,48.51,Call,50.0,2025-01-10,21,0.17,0.2,0.23,0.23,20248,295,68.64,15.38%,0.226092,2024-12-20
SPY,591.15,Put,485.0,2025-01-03,14,0.14,0.15,0.15,0.13,10123,159,63.67,43.33%,-0.008448,2024-12-20
GDX,34.73,Call,35.5,2025-01-03,14,0.26,0.3,0.34,0.32,10880,172,63.26,22.24%,0.329474,2024-12-20
QQQ,518.66,Call,523.0,2024-12-23,3,0.71,0.73,0.74,0.7,35304,562,62.82,11.74%,0.227728,16:14 ET
BITO,24.72,Call,12.0,2025-01-17,28,12.55,13.15,13.75,12.55,31250,556,56.21,261.28%,0.913947,2024-12-20
BITO,24.72,Call,22.0,2024-12-31,11,1.25,2.55,3.85,2.8,62964,1134,55.52,44.51%,0.941233,2024-12-20
BITO,24.72,Call,23.0,2024-12-31,11,0.0,1.93,3.85,2.13,58010,1055,54.99,62.11%,0.76904,2024-12-20
BITO,24.72,Call,21.0,2024-12-31,11,1.5,3.18,4.85,4.85,23693,435,54.47,162.00%,0.765936,2024-12-20
BITO,24.72,Call,10.0,2025-01-17,28,14.15,14.68,15.2,14.1,6042,111,54.43,247.41%,0.952401,2024-12-20
BITO,24.72,Call,20.0,2024-12-31,11,2.5,4.18,5.85,5.85,38068,703,54.15,187.21%,0.793543,2024-12-20
BITO,24.72,Call,15.0,2025-01-17,28,9.65,10.33,11.0,11.0,26101,494,52.84,214.31%,0.87378,2024-12-20
BITO,24.72,Call,16.0,2025-01-17,28,8.35,9.27,10.2,8.35,8114,154,52.69,207.21%,0.853412,2024-12-20
BITO,24.72,Call,17.0,2025-03-31,100,6.65,7.83,9.0,6.65,9540,182,52.42,89.44%,0.855275,2024-12-20
BITO,24.72,Call,17.0,2025-01-17,28,7.55,7.85,8.15,7.55,36580,698,52.41,114.78%,0.911141,2024-12-20
BITO,24.72,Call,18.0,2025-06-20,181,4.85,6.03,7.2,5.95,26890,515,52.21,29.82%,0.957078,2024-12-20
BITO,24.72,Call,17.0,2026-01-16,392,6.75,8.4,10.05,10.05,17140,332,51.63,56.24%,0.844228,2024-12-20
BITO,24.72,Call,21.0,2025-01-17,28,3.6,3.9,4.2,3.6,168126,3341,50.32,65.91%,0.842323,2024-12-20
BITO,24.72,Call,15.0,2026-01-16,392,7.5,8.78,10.05,9.9,319778,6408,49.9,0.00%,0.0,2024-12-20
BITO,24.72,Call,14.0,2026-01-16,392,8.5,10.75,13.0,13.0,10470,210,49.86,75.05%,0.880707,2024-12-20
BITO,24.72,Call,9.0,2026-01-16,392,13.5,15.75,18.0,18.0,6670,134,49.78,122.86%,0.928682,2024-12-20
BITO,24.72,Call,18.0,2025-06-30,191,5.45,6.98,8.5,8.05,11910,241,49.42,55.79%,0.851745,2024-12-20
BITO,24.72,Call,18.0,2026-01-16,392,5.5,7.28,9.05,8.25,382052,7730,49.42,37.15%,0.871805,2024-12-20
BITO,24.72,Call,20.0,2025-03-21,90,4.8,5.5,6.2,4.8,52915,1083,48.86,71.80%,0.788915,2024-12-20
BITO,24.72,Call,10.0,2026-01-16,392,12.5,13.75,15.0,13.34,7160,147,48.71,0.00%,0.0,2024-12-20
BITO,24.72,Call,20.0,2025-01-17,28,4.65,4.73,4.8,4.8,575868,11925,48.29,34.98%,0.988429,2024-12-20
BITO,24.72,Call,17.0,2025-06-30,191,5.5,7.68,9.85,9.9,5740,120,47.83,81.66%,0.83336,2024-12-20
BITO,24.72,Call,20.0,2025-03-31,100,3.2,4.7,6.2,3.2,12923,274,47.16,67.69%,0.790692,2024-12-20
GLD,242.1,Put,220.0,2025-01-03,14,0.08,0.1,0.12,0.13,5074,110,46.13,25.04%,-0.022249,2024-12-20
BITO,24.72,Call,19.0,2025-06-20,181,5.0,6.1,7.2,6.94,17200,393,43.77,48.37%,0.842765,2024-12-20
SPY,591.15,Call,405.0,2025-03-31,100,190.77,192.4,194.02,194.5,5720,135,42.37,48.36%,0.947985,2024-12-20
SPY,591.15,Call,420.0,2025-03-31,100,176.12,177.75,179.37,179.89,11688,279,41.89,45.11%,0.942437,2024-12-20
BITO,24.72,Call,19.0,2025-06-30,191,4.45,6.13,7.8,4.85,8600,212,40.57,65.04%,0.800308,2024-12-20
SPY,591.15,Put,591.0,2024-12-20,0,0.37,0.4,0.43,0.42,193595,5321,36.38,4.18%,-0.440071,2024-12-20
IWM,221.92,Put,212.0,2025-01-17,28,2.31,2.34,2.36,2.17,171842,4931,34.85,25.89%,-0.240603,2024-12-20
SPY,591.15,Put,562.0,2025-02-21,63,5.9,5.93,5.95,6.01,6669,194,34.38,18.32%,-0.221674,2024-12-20
EWZ,23.09,Call,23.5,2025-01-03,14,0.0,1.28,2.55,0.43,3582,106,33.79,35.54%,0.394739,2024-12-20
SPY,591.15,Call,597.0,2024-12-23,3,0.25,0.26,0.26,0.25,47466,1498,31.69,8.64%,0.111743,2024-12-20
IWM,221.92,Call,222.5,2024-12-27,7,2.38,2.41,2.43,2.56,5441,172,31.63,21.36%,0.478937,2024-12-20
SPY,591.15,Put,593.0,2024-12-23,3,3.37,3.41,3.44,3.51,31291,1003,31.2,11.47%,-0.609354,2024-12-20
SPY,591.15,Put,591.0,2024-12-23,3,2.38,2.41,2.43,2.44,30111,972,30.98,11.93%,-0.480541,2024-12-20
SLV,26.92,Put,26.0,2025-01-03,14,0.13,0.14,0.14,0.12,5248,171,30.69,22.58%,-0.199451,2024-12-20
SMH,242.71,Put,165.0,2025-01-03,14,0.1,0.11,0.11,0.1,6248,207,30.18,83.79%,-0.007271,15:41 ET
IWM,221.92,Call,228.0,2024-12-31,11,1.02,1.04,1.06,1.02,6357,214,29.71,19.98%,0.231376,2024-12-20
QQQ,518.66,Put,521.0,2024-12-23,3,4.03,4.24,4.44,4.22,14067,500,28.13,15.94%,-0.613642,16:14 ET
SPY,591.15,Put,593.0,2024-12-20,0,2.19,2.26,2.33,2.5,200909,7146,28.11,9.25%,-0.738393,2024-12-20
SPY,591.15,Call,581.0,2024-12-20,0,9.14,9.71,10.28,10.73,15159,575,26.36,18.44%,0.965706,2024-12-20
QQQ,518.66,Put,522.0,2024-12-20,0,2.29,3.78,5.27,3.32,116360,4425,26.3,31.27%,-0.64889,16:13 ET
IWM,221.92,Call,280.0,2025-04-17,117,0.54,0.58,0.62,0.65,8078,311,25.97,23.07%,0.050154,2024-12-20
SPY,591.15,Call,583.0,2024-12-20,0,7.17,7.73,8.28,7.34,65060,2517,25.85,15.40%,0.959957,2024-12-20
RSP,176.66,Put,177.0,2024-12-20,0,0.0,2.5,5.0,0.35,2620,103,25.44,3.19%,-0.885209,2024-12-20
